stop_id,route_id,route_short_name,delay_min,hour_of_day,day_of_week,is_weekend,is_peak_hour,status,temperature_c,precipitation_mm,wind_speed_kmh,weather_code,is_raining,weather_category
1_2850,1_100089,2,-12.97,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_46791,1_100016,118,-0.2,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_46505,1_102619,F Line,0.0,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_29423,1_102732,79,0.0,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_27420,23_102638,First Hill Streetcar,1.55,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_59282,1_102717,165,-13.65,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_41940,1_100249,60,-1.63,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_21080,1_100249,60,-1.17,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_23905,1_100214,372,0.58,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_49755,1_100031,132,-1.45,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_16140,1_100196,331,-2.07,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_9605,1_100184,31,2.5,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_30510,1_100006,107,1.77,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_50774,1_100045,150,1.7,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_27420,1_100249,60,-0.85,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_2850,1_100089,2,0.0,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_77930,1_102746,333,-0.68,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_8541,1_100263,7,1.18,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_5830,1_100229,5,3.42,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_28370,1_102574,40,24.43,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_103,1_102745,G Line,-0.75,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_58342,1_100072,181,0.57,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_38220,1_100214,372,1.25,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_52306,1_102619,F Line,0.0,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_41850,1_100249,60,3.0,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_41850,1_100006,107,1.87,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_49350,1_100026,128,0.0,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_9605,1_100259,67,6.08,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_60428,1_100045,150,-1.42,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_620,40_100240,554,1.65,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_620,1_100045,150,-1.1,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_10912,1_100224,44,-2.13,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_81982,1_100196,331,1.8,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_481,1_102576,C Line,2.72,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_80692,1_100045,150,2.6,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_77752,1_102746,333,-0.93,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_73562,1_102753,222,-1.43,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_280,40_100240,554,0.87,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_99254,1_100045,150,-0.02,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_23905,1_100214,372,8.12,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_71960,1_102752,223,0.4,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_76310,40_100232,522,24.58,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_40030,1_102574,40,0.78,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_37200,1_100026,128,-2.2,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_575,1_102576,C Line,3.52,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_46505,1_102619,F Line,0.0,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_27420,1_100249,60,0.07,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_27420,23_102638,First Hill Streetcar,2.48,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_8530,1_100263,7,-3.17,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_70665,1_102704,250,1.63,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_59282,1_100072,181,-19.92,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_74714,1_102701,225,6.42,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_620,40_100239,550,-0.3,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_46080,1_100006,107,-1.28,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_40030,1_102574,40,1.82,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_575,1_100263,7,-2.72,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_103,1_102745,G Line,7.47,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_2850,1_100089,2,-9.97,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_52306,1_102619,F Line,0.0,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_45670,1_100210,36,0.77,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_82107,1_100196,331,-2.57,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_54201,1_102619,F Line,0.43,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_22184,1_100024,125,-2.57,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_81749,1_100160,269,1.67,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_10210,1_100264,70,2.73,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_10912,1_100214,372,1.05,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_12170,1_100039,14,7.17,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_26560,1_102574,40,6.93,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_60161,1_100042,148,-15.7,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_80692,1_100045,150,3.43,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_575,1_100028,13,-1.3,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_575,1_100263,7,3.33,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_49724,1_100031,132,3.83,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_11940,1_100039,14,5.63,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_48390,1_100030,131,5.98,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_8530,1_100039,14,5.18,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_23905,1_100214,372,-0.38,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_8403,1_100039,14,3.95,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_620,40_100236,545,1.53,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_25791,1_100214,372,4.37,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_99254,1_100045,150,-1.03,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_39983,1_102736,H Line,-2.22,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_99254,1_100003,101,-2.6,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_27420,23_102638,First Hill Streetcar,1.77,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_62212,1_100060,168,-0.87,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_26560,1_102574,40,22.17,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_60161,1_100042,148,-0.92,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_8541,1_100005,106,6.1,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_30510,1_100249,60,0.0,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_320,40_100239,550,0.0,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_46505,1_102619,F Line,0.0,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_280,40_100240,554,1.75,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_17651,1_102747,61,4.32,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_11590,1_100002,10,0.98,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_41850,1_100249,60,0.08,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_76310,1_102705,230,5.03,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_22184,1_102736,H Line,0.48,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_2200,1_102581,D Line,0.87,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_45670,1_100210,36,0.0,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_8530,1_100005,106,-4.52,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_2320,1_100001,1,6.1,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_80121,1_102719,161,-5.03,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_575,1_100219,4,-0.25,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_57453,1_102720,160,-2.43,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_68130,1_102548,B Line,2.7,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_58342,1_100072,181,0.68,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_10653,1_100252,62,-0.6,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_81199,1_100072,181,-1.52,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_11569,1_100002,10,1.77,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_5489,1_102746,333,-1.33,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_8541,1_100263,7,-0.93,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_21080,1_100249,60,0.13,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_2200,1_100089,2,3.65,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_59282,1_102717,165,-18.67,10.0,2.0,0,0,default,11.4,0.0,19.1,3,0,dry
1_10210,1_102754,256,-2.23,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_620,40_100236,545,2.4,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_620,40_100240,554,0.47,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_620,1_100104,212,-0.3,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_10912,40_100511,542,0.0,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_22184,1_100111,22,-1.7,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_280,40_100240,554,12.67,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_1510,1_100210,36,1.15,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_49100,1_100489,156,-1.6,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_481,1_100024,125,-1.52,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_52638,1_102719,161,-3.25,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_51551,1_102736,H Line,6.83,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_481,1_102576,C Line,2.13,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_8671,1_100275,8,-1.25,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_8530,1_100005,106,0.42,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_72494,1_100160,269,0.0,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_2200,1_102581,D Line,8.52,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_57804,1_100072,181,-1.47,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_59282,1_100072,181,-15.03,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_23905,1_100214,372,-2.92,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_25791,1_100214,372,1.93,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_10912,1_100264,70,0.5,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_58112,1_100045,150,-2.2,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_2850,1_100089,2,-3.45,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_46505,1_102619,F Line,0.0,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_1190,1_100002,10,0.47,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_27420,23_102638,First Hill Streetcar,-0.75,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_2320,1_100001,1,7.13,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_52306,1_102619,F Line,-15.65,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_12170,1_100039,14,-0.22,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_58112,1_102619,F Line,-0.67,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_21080,1_100249,60,2.1,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_57791,1_102718,184,3.9,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_620,40_100239,550,-0.12,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_620,40_100239,550,10.45,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_10912,1_100224,44,3.28,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_38220,1_100214,372,-1.98,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_10210,1_100264,70,0.73,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_30790,1_100230,50,0.13,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_75770,1_102615,E Line,-17.45,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_52306,1_102619,F Line,0.0,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_18580,1_100252,62,0.18,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_14280,1_102581,D Line,-2.05,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_82107,1_100196,331,-1.25,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_620,40_100240,554,-0.65,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_10912,1_100214,372,0.45,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_8403,1_100039,14,0.55,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_41900,1_100289,9,2.13,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_12170,1_100039,14,5.08,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_29217,1_100224,44,2.83,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_8541,1_100263,7,-0.07,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_320,40_100239,550,5.67,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_575,1_100028,13,-0.32,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_575,1_102576,C Line,-1.03,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_73366,1_102752,223,3.63,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_8530,1_100263,7,-3.7,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_60710,1_100512,A Line,7.07,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_3000,1_100089,2,2.7,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_84810,1_102752,223,1.9,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_12770,1_100228,48,6.07,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_575,1_100219,4,4.62,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_2850,1_100089,2,-6.75,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_46505,1_102619,F Line,0.0,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_27420,23_102638,First Hill Streetcar,1.35,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_80121,1_102719,161,-0.17,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_54201,1_102619,F Line,4.37,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_2200,1_102581,D Line,12.63,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_59282,1_102717,165,-16.7,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_23905,1_100214,372,1.92,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_71960,40_100511,542,0.0,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_41850,1_100006,107,-0.53,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_46791,1_100016,118,0.37,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_8541,1_100263,7,-1.18,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_2850,1_100089,2,0.0,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_11011,1_100289,9,-3.13,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_5489,1_102746,333,-0.78,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_39983,1_102736,H Line,3.93,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_60710,1_100512,A Line,6.93,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_620,40_100236,545,3.62,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_8403,1_100039,14,5.62,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_23905,1_100214,372,-3.55,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_47660,1_102736,H Line,-1.87,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_60477,1_100060,168,5.2,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_58112,1_102619,F Line,4.72,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_21080,1_100249,60,1.23,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_59282,1_100072,181,-13.63,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_10912,1_100264,70,0.33,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_81749,1_100160,269,10.62,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_65540,1_100133,240,-2.07,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_620,40_100239,550,5.38,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_81982,1_102746,333,1.02,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_76310,1_100214,372,1.13,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_99254,1_100003,101,3.05,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_12170,1_100039,14,-1.43,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_46791,1_100016,118,0.37,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_8541,1_100263,7,-0.02,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_46505,1_102619,F Line,0.0,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_27420,23_102638,First Hill Streetcar,0.52,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_58110,1_100045,150,-0.73,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_73953,1_102702,239,4.23,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_8530,1_100263,7,7.23,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_58112,1_100045,150,-1.27,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_9605,1_100259,67,7.92,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_59872,1_102619,F Line,1.53,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_10210,1_102754,256,1.23,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_620,1_100104,212,-1.63,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_54201,1_102619,F Line,4.5,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_60983,1_100023,124,-0.77,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_12770,1_100228,48,-0.45,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_47660,1_102736,H Line,-2.52,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_45670,1_100210,36,0.0,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_40065,1_102574,40,1.83,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_49350,1_100026,128,1.53,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_58138,1_102719,161,-1.68,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_620,1_100003,101,5.92,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_10912,1_100264,70,0.0,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_10912,1_100162,271,0.0,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_58144,1_102717,165,-0.97,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_76310,1_100214,372,5.98,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_2850,1_100089,2,-8.8,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_60161,1_100042,148,-16.08,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_78002,1_102754,256,-0.83,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_70665,1_100136,245,-2.93,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_59282,1_102717,165,-9.75,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_59810,1_100042,148,-1.42,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_620,40_100236,545,-0.48,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_22184,1_102736,H Line,1.47,9.0,2.0,0,1,default,11.1,0.0,19.5,3,0,dry
1_10912,1_100224,44,-4.87,0.0,2.0,0,0,default,10.6,2.0,12.0,61,1,rain_light
1_52306,1_102719,161,0.0,0.0,2.0,0,0,default,10.6,2.0,12.0,61,1,rain_light
1_46505,1_102619,F Line,0.0,0.0,2.0,0,0,default,10.6,2.0,12.0,61,1,rain_light
1_575,1_102581,D Line,8.17,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
1_9605,1_100259,67,11.72,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
1_76024,1_102702,239,4.65,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
1_1190,1_100447,49,0.45,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
1_73380,1_102752,223,-1.98,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
1_2850,1_100089,2,-15.2,0.0,2.0,0,0,default,10.6,2.0,12.0,61,1,rain_light
1_11060,1_100447,49,7.65,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
1_77460,1_100205,348,1.88,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
1_71842,1_102753,222,-4.15,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
1_51551,1_102736,H Line,2.8,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
1_620,40_100239,550,2.57,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
1_71838,1_102753,222,-4.85,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
1_12170,1_100039,14,2.73,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
1_2850,1_100089,2,0.0,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
1_12220,1_100009,11,-3.47,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
1_60710,1_100512,A Line,3.97,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
1_81684,40_100240,554,0.23,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
1_5489,1_100196,331,-2.43,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
1_970,1_100045,150,-0.45,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
1_17651,1_102747,61,-2.0,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
1_51471,1_102736,H Line,2.8,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
1_1190,1_100447,49,0.47,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
1_52306,1_102619,F Line,0.0,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
1_59872,1_102619,F Line,3.85,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
1_81749,40_100240,554,-0.42,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
1_57791,1_102718,184,-2.18,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
1_18220,1_100219,4,-2.33,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
1_10640,1_100252,62,-27.58,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
1_79610,1_100006,107,-3.87,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
1_2320,1_100001,1,9.72,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
1_46505,1_102619,F Line,0.0,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
1_575,1_100263,7,-2.97,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
1_71960,1_102752,223,-2.25,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
1_82810,1_100133,240,-2.58,23.0,1.0,0,0,default,10.6,1.3,12.2,61,1,rain_light
